1.25893e-08 10 -3.688e-18
1.25893e-08 12.5893 -1.95969e-17
1.25893e-08 15.8489 -0.0390981
1.25893e-08 19.9526 -0.129437
1.25893e-08 25.1189 0.277549
1.25893e-08 31.6228 1.19296
1.25893e-08 39.8107 2.22397
1.25893e-08 50.1187 3.245
1.25893e-08 63.0957 4.33473
1.25893e-08 79.4328 5.49892
1.25893e-08 100 6.73014
1.25893e-08 125.893 8.03444
1.25893e-08 158.489 9.41417
1.25893e-08 199.526 10.8622
1.25893e-08 251.189 12.3851
1.25893e-08 316.228 13.9849
1.25893e-08 398.107 15.6536
1.25893e-08 501.187 17.3965
1.25893e-08 630.957 19.2188
1.25893e-08 794.328 21.1116
1.25893e-08 1000 23.0766
1.25893e-08 1258.93 25.119
1.25893e-08 1584.89 27.2385
1.25893e-08 1995.26 29.4273
1.25893e-08 2511.89 31.6894
1.25893e-08 3162.28 34.0292
1.25893e-08 3981.07 36.4449
1.25893e-08 5011.87 38.9295
1.25893e-08 6309.57 41.4863
1.25893e-08 7943.28 44.1189
1.25893e-08 10000 46.8281
1.25893e-08 12589.3 49.604
1.25893e-08 15848.9 52.4496
1.25893e-08 19952.6 55.3698
1.25893e-08 25118.9 58.3694
1.25893e-08 31622.8 61.4445
1.25893e-08 39810.7 64.5866
1.25893e-08 50118.7 67.8006
1.25893e-08 63095.7 71.0918
1.25893e-08 79432.8 74.4654
1.25893e-08 100000 77.9197
1.25893e-08 125893 81.4446
1.25893e-08 158489 85.0427
1.25893e-08 199526 88.7168
1.25893e-08 251189 92.4697
1.25893e-08 316228 96.3038
1.25893e-08 398107 100.21
1.25893e-08 501187 104.187
1.25893e-08 630957 108.237
1.25893e-08 794328 112.361
1.25893e-08 1e+06 116.564
1.25893e-08 1.25893e+06 120.845
1.25893e-08 1.58489e+06 125.198
1.25893e-08 1.99526e+06 129.62
1.25893e-08 2.51189e+06 134.113
1.25893e-08 3.16228e+06 138.678
1.25893e-08 3.98107e+06 143.317
1.25893e-08 5.01187e+06 148.033
1.25893e-08 6.30957e+06 152.823
1.25893e-08 7.94328e+06 157.68
1.25893e-08 1e+07 162.604
1.25893e-08 1.25893e+07 167.597
1.25893e-08 1.58489e+07 172.66
1.25893e-08 1.99526e+07 177.795
1.25893e-08 2.51189e+07 183.003
1.25893e-08 3.16228e+07 188.284
1.25893e-08 3.98107e+07 193.63
1.25893e-08 5.01187e+07 199.04
1.25893e-08 6.30957e+07 204.517
1.25893e-08 7.94328e+07 210.061
1.25893e-08 1e+08 215.672
1.58489e-08 10 -3.37258e-19
1.58489e-08 12.5893 -1.79208e-18
1.58489e-08 15.8489 -0.0370069
1.58489e-08 19.9526 -0.122513
1.58489e-08 25.1189 0.262787
1.58489e-08 31.6228 1.12954
1.58489e-08 39.8107 2.10489
1.58489e-08 50.1187 3.06976
1.58489e-08 63.0957 4.09868
1.58489e-08 79.4328 5.19683
1.58489e-08 100 6.35737
1.58489e-08 125.893 7.58574
1.58489e-08 158.489 8.88402
1.58489e-08 199.526 10.2457
1.58489e-08 251.189 11.6765
1.58489e-08 316.228 13.1784
1.58489e-08 398.107 14.744
1.58489e-08 501.187 16.3782
1.58489e-08 630.957 18.0853
1.58489e-08 794.328 19.8576
1.58489e-08 1000 21.6963
1.58489e-08 1258.93 23.606
1.58489e-08 1584.89 25.5866
1.58489e-08 1995.26 27.6308
1.58489e-08 2511.89 29.7422
1.58489e-08 3162.28 31.9246
1.58489e-08 3981.07 34.1766
1.58489e-08 5011.87 36.4917
1.58489e-08 6309.57 38.8727
1.58489e-08 7943.28 41.323
1.58489e-08 10000 43.843
1.58489e-08 12589.3 46.424
1.58489e-08 15848.9 49.0685
1.58489e-08 19952.6 51.7809
1.58489e-08 25118.9 54.5655
1.58489e-08 31622.8 57.4189
1.58489e-08 39810.7 60.3333
1.58489e-08 50118.7 63.3132
1.58489e-08 63095.7 66.3631
1.58489e-08 79432.8 69.4877
1.58489e-08 100000 72.6856
1.58489e-08 125893 75.9477
1.58489e-08 158489 79.2762
1.58489e-08 199526 82.6736
1.58489e-08 251189 86.1422
1.58489e-08 316228 89.6843
1.58489e-08 398107 93.2919
1.58489e-08 501187 96.9632
1.58489e-08 630957 100.7
1.58489e-08 794328 104.505
1.58489e-08 1e+06 108.38
1.58489e-08 1.25893e+06 112.326
1.58489e-08 1.58489e+06 116.337
1.58489e-08 1.99526e+06 120.41
1.58489e-08 2.51189e+06 124.547
1.58489e-08 3.16228e+06 128.749
1.58489e-08 3.98107e+06 133.017
1.58489e-08 5.01187e+06 137.354
1.58489e-08 6.30957e+06 141.758
1.58489e-08 7.94328e+06 146.223
1.58489e-08 1e+07 150.747
1.58489e-08 1.25893e+07 155.334
1.58489e-08 1.58489e+07 159.984
1.58489e-08 1.99526e+07 164.697
1.58489e-08 2.51189e+07 169.477
1.58489e-08 3.16228e+07 174.321
1.58489e-08 3.98107e+07 179.224
1.58489e-08 5.01187e+07 184.185
1.58489e-08 6.30957e+07 189.205
1.58489e-08 7.94328e+07 194.284
1.58489e-08 1e+08 199.425
1.99526e-08 10 -5.84998e-18
1.99526e-08 12.5893 -3.1085e-17
1.99526e-08 15.8489 -0.0350307
1.99526e-08 19.9526 -0.115971
1.99526e-08 25.1189 0.248837
1.99526e-08 31.6228 1.06961
1.99526e-08 39.8107 1.99237
1.99526e-08 50.1187 2.90416
1.99526e-08 63.0957 3.87563
1.99526e-08 79.4328 4.91141
1.99526e-08 100 6.00524
1.99526e-08 125.893 7.16197
1.99526e-08 158.489 8.38343
1.99526e-08 199.526 9.66366
1.99526e-08 251.189 11.0078
1.99526e-08 316.228 12.4175
1.99526e-08 398.107 13.8862
1.99526e-08 501.187 15.418
1.99526e-08 630.957 17.0169
1.99526e-08 794.328 18.6758
1.99526e-08 1000 20.3958
1.99526e-08 1258.93 22.181
1.99526e-08 1584.89 24.0311
1.99526e-08 1995.26 25.9396
1.99526e-08 2511.89 27.9097
1.99526e-08 3162.28 29.9448
1.99526e-08 3981.07 32.0434
1.99526e-08 5011.87 34.1997
1.99526e-08 6309.57 36.4163
1.99526e-08 7943.28 38.696
1.99526e-08 10000 41.0392
1.99526e-08 12589.3 43.438
1.99526e-08 15848.9 45.8947
1.99526e-08 19952.6 48.4132
1.99526e-08 25118.9 50.9974
1.99526e-08 31622.8 53.6439
1.99526e-08 39810.7 56.346
1.99526e-08 50118.7 59.1075
1.99526e-08 63095.7 61.9326
1.99526e-08 79432.8 64.8253
1.99526e-08 100000 67.7845
1.99526e-08 125893 70.802
1.99526e-08 158489 73.8797
1.99526e-08 199526 77.0198
1.99526e-08 251189 80.2242
1.99526e-08 316228 83.4949
1.99526e-08 398107 86.8249
1.99526e-08 501187 90.2126
1.99526e-08 630957 93.6597
1.99526e-08 794328 97.1679
1.99526e-08 1e+06 100.739
1.99526e-08 1.25893e+06 104.374
1.99526e-08 1.58489e+06 108.068
1.99526e-08 1.99526e+06 111.818
1.99526e-08 2.51189e+06 115.625
1.99526e-08 3.16228e+06 119.49
1.99526e-08 3.98107e+06 123.416
1.99526e-08 5.01187e+06 127.403
1.99526e-08 6.30957e+06 131.45
1.99526e-08 7.94328e+06 135.551
1.99526e-08 1e+07 139.706
1.99526e-08 1.25893e+07 143.917
1.99526e-08 1.58489e+07 148.185
1.99526e-08 1.99526e+07 152.51
1.99526e-08 2.51189e+07 156.893
1.99526e-08 3.16228e+07 161.334
1.99526e-08 3.98107e+07 165.828
1.99526e-08 5.01187e+07 170.374
1.99526e-08 6.30957e+07 174.972
1.99526e-08 7.94328e+07 179.624
1.99526e-08 1e+08 184.33
2.51189e-08 10 -2.51966e-18
2.51189e-08 12.5893 -1.33887e-17
2.51189e-08 15.8489 -0.0331468
2.51189e-08 19.9526 -0.109734
2.51189e-08 25.1189 0.235533
2.51189e-08 31.6228 1.01245
2.51189e-08 39.8107 1.8851
2.51189e-08 50.1187 2.7464
2.51189e-08 63.0957 3.66325
2.51189e-08 79.4328 4.63982
2.51189e-08 100 5.67034
2.51189e-08 125.893 6.75915
2.51189e-08 158.489 7.90784
2.51189e-08 199.526 9.11097
2.51189e-08 251.189 10.3731
2.51189e-08 316.228 11.6957
2.51189e-08 398.107 13.0727
2.51189e-08 501.187 14.5079
2.51189e-08 630.957 16.0047
2.51189e-08 794.328 17.5567
2.51189e-08 1000 19.1649
2.51189e-08 1258.93 20.8328
2.51189e-08 1584.89 22.5601
2.51189e-08 1995.26 24.3411
2.51189e-08 2511.89 26.1784
2.51189e-08 3162.28 28.0751
2.51189e-08 3981.07 30.0297
2.51189e-08 5011.87 32.0372
2.51189e-08 6309.57 34.0997
2.51189e-08 7943.28 36.2196
2.51189e-08 10000 38.3972
2.51189e-08 12589.3 40.6254
2.51189e-08 15848.9 42.9063
2.51189e-08 19952.6 45.2434
2.51189e-08 25118.9 47.64
2.51189e-08 31622.8 50.0933
2.51189e-08 39810.7 52.597
2.51189e-08 50118.7 55.1547
2.51189e-08 63095.7 57.77
2.51189e-08 79432.8 60.4466
2.51189e-08 100000 63.1832
2.51189e-08 125893 65.9729
2.51189e-08 158489 68.817
2.51189e-08 199526 71.7174
2.51189e-08 251189 74.676
2.51189e-08 316228 77.6942
2.51189e-08 398107 80.7661
2.51189e-08 501187 83.8901
2.51189e-08 630957 87.0676
2.51189e-08 794328 90.3002
2.51189e-08 1e+06 93.5893
2.51189e-08 1.25893e+06 96.9362
2.51189e-08 1.58489e+06 100.335
2.51189e-08 1.99526e+06 103.785
2.51189e-08 2.51189e+06 107.287
2.51189e-08 3.16228e+06 110.841
2.51189e-08 3.98107e+06 114.448
2.51189e-08 5.01187e+06 118.111
2.51189e-08 6.30957e+06 121.827
2.51189e-08 7.94328e+06 125.592
2.51189e-08 1e+07 129.406
2.51189e-08 1.25893e+07 133.27
2.51189e-08 1.58489e+07 137.184
2.51189e-08 1.99526e+07 141.149
2.51189e-08 2.51189e+07 145.166
2.51189e-08 3.16228e+07 149.235
2.51189e-08 3.98107e+07 153.351
2.51189e-08 5.01187e+07 157.514
2.51189e-08 6.30957e+07 161.724
2.51189e-08 7.94328e+07 165.981
2.51189e-08 1e+08 170.286
3.16228e-08 10 -1.37769e-18
3.16228e-08 12.5893 -7.32061e-18
3.16228e-08 15.8489 -0.0313644
3.16228e-08 19.9526 -0.103834
3.16228e-08 25.1189 0.222945
3.16228e-08 31.6228 0.958369
3.16228e-08 39.8107 1.78362
