1.25893e-08 10 7.9615
1.25893e-08 12.5893 8.51538
1.25893e-08 15.8489 9.1384
1.25893e-08 19.9526 9.82905
1.25893e-08 25.1189 10.59
1.25893e-08 31.6228 11.4189
1.25893e-08 39.8107 12.3204
1.25893e-08 50.1187 13.2916
1.25893e-08 63.0957 14.3349
1.25893e-08 79.4328 15.4521
1.25893e-08 100 16.6397
1.25893e-08 125.893 17.9022
1.25893e-08 158.489 19.2392
1.25893e-08 199.526 20.6481
1.25893e-08 251.189 22.1332
1.25893e-08 316.228 23.6938
1.25893e-08 398.107 25.3265
1.25893e-08 501.187 27.0354
1.25893e-08 630.957 28.822
1.25893e-08 794.328 30.6809
1.25893e-08 1000 32.6144
1.25893e-08 1258.93 34.6257
1.25893e-08 1584.89 36.7125
1.25893e-08 1995.26 38.8712
1.25893e-08 2511.89 41.1051
1.25893e-08 3162.28 43.4165
1.25893e-08 3981.07 45.8023
1.25893e-08 5011.87 48.2594
1.25893e-08 6309.57 50.7903
1.25893e-08 7943.28 53.3974
1.25893e-08 10000 56.0787
1.25893e-08 12589.3 58.8284
1.25893e-08 15848.9 61.6506
1.25893e-08 19952.6 64.5484
1.25893e-08 25118.9 67.5242
1.25893e-08 31622.8 70.5722
1.25893e-08 39810.7 73.691
1.25893e-08 50118.7 76.8846
1.25893e-08 63095.7 80.1559
1.25893e-08 79432.8 83.5076
1.25893e-08 100000 86.9376
1.25893e-08 125893 90.4405
1.25893e-08 158489 94.0185
1.25893e-08 199526 97.6736
1.25893e-08 251189 101.407
1.25893e-08 316228 105.22
1.25893e-08 398107 109.105
1.25893e-08 501187 113.062
1.25893e-08 630957 117.093
1.25893e-08 794328 121.201
1.25893e-08 1e+06 125.385
1.25893e-08 1.25893e+06 129.648
1.25893e-08 1.58489e+06 133.981
1.25893e-08 1.99526e+06 138.384
1.25893e-08 2.51189e+06 142.86
1.25893e-08 3.16228e+06 147.409
1.25893e-08 3.98107e+06 152.032
1.25893e-08 5.01187e+06 156.731
1.25893e-08 6.30957e+06 161.503
1.25893e-08 7.94328e+06 166.341
1.25893e-08 1e+07 171.249
1.25893e-08 1.25893e+07 176.226
1.25893e-08 1.58489e+07 181.274
1.25893e-08 1.99526e+07 186.394
1.25893e-08 2.51189e+07 191.587
1.25893e-08 3.16228e+07 196.851
1.25893e-08 3.98107e+07 202.18
1.25893e-08 5.01187e+07 207.575
1.25893e-08 6.30957e+07 213.036
1.25893e-08 7.94328e+07 218.565
1.25893e-08 1e+08 224.163
1.58489e-08 10 7.5171
1.58489e-08 12.5893 8.04387
1.58489e-08 15.8489 8.63568
1.58489e-08 19.9526 9.291
1.58489e-08 25.1189 10.0123
1.58489e-08 31.6228 10.7971
1.58489e-08 39.8107 11.6498
1.58489e-08 50.1187 12.5676
1.58489e-08 63.0957 13.5526
1.58489e-08 79.4328 14.6064
1.58489e-08 100 15.7257
1.58489e-08 125.893 16.9144
1.58489e-08 158.489 18.1724
1.58489e-08 199.526 19.4968
1.58489e-08 251.189 20.8918
1.58489e-08 316.228 22.3567
1.58489e-08 398.107 23.8882
1.58489e-08 501.187 25.4898
1.58489e-08 630.957 27.1633
1.58489e-08 794.328 28.9032
1.58489e-08 1000 30.7119
1.58489e-08 1258.93 32.592
1.58489e-08 1584.89 34.5416
1.58489e-08 1995.26 36.5571
1.58489e-08 2511.89 38.6415
1.58489e-08 3162.28 40.7969
1.58489e-08 3981.07 43.0205
1.58489e-08 5011.87 45.3092
1.58489e-08 6309.57 47.6655
1.58489e-08 7943.28 50.0914
1.58489e-08 10000 52.5849
1.58489e-08 12589.3 55.1408
1.58489e-08 15848.9 57.7629
1.58489e-08 19952.6 60.4538
1.58489e-08 25118.9 63.2157
1.58489e-08 31622.8 66.0434
1.58489e-08 39810.7 68.9355
1.58489e-08 50118.7 71.8954
1.58489e-08 63095.7 74.9261
1.58489e-08 79432.8 78.0297
1.58489e-08 100000 81.2044
1.58489e-08 125893 84.4453
1.58489e-08 158489 87.7544
1.58489e-08 199526 91.1332
1.58489e-08 251189 94.5834
1.58489e-08 316228 98.1052
1.58489e-08 398107 101.692
1.58489e-08 501187 105.344
1.58489e-08 630957 109.064
1.58489e-08 794328 112.852
1.58489e-08 1e+06 116.709
1.58489e-08 1.25893e+06 120.637
1.58489e-08 1.58489e+06 124.628
1.58489e-08 1.99526e+06 128.683
1.58489e-08 2.51189e+06 132.803
1.58489e-08 3.16228e+06 136.989
1.58489e-08 3.98107e+06 141.242
1.58489e-08 5.01187e+06 145.563
1.58489e-08 6.30957e+06 149.949
1.58489e-08 7.94328e+06 154.396
1.58489e-08 1e+07 158.904
1.58489e-08 1.25893e+07 163.475
1.58489e-08 1.58489e+07 168.11
1.58489e-08 1.99526e+07 172.809
1.58489e-08 2.51189e+07 177.574
1.58489e-08 3.16228e+07 182.402
1.58489e-08 3.98107e+07 187.288
1.58489e-08 5.01187e+07 192.233
1.58489e-08 6.30957e+07 197.238
1.58489e-08 7.94328e+07 202.303
1.58489e-08 1e+08 207.429
1.99526e-08 10 7.09939
1.99526e-08 12.5893 7.60048
1.99526e-08 15.8489 8.16269
1.99526e-08 19.9526 8.78451
1.99526e-08 25.1189 9.46812
1.99526e-08 31.6228 10.2112
1.99526e-08 39.8107 11.0177
1.99526e-08 50.1187 11.8849
1.99526e-08 63.0957 12.8147
1.99526e-08 79.4328 13.8086
1.99526e-08 100 14.8632
1.99526e-08 125.893 15.9824
1.99526e-08 158.489 17.1656
1.99526e-08 199.526 18.4105
1.99526e-08 251.189 19.7206
1.99526e-08 316.228 21.0953
1.99526e-08 398.107 22.5315
1.99526e-08 501.187 24.0325
1.99526e-08 630.957 25.5995
1.99526e-08 794.328 27.2278
1.99526e-08 1000 28.9192
1.99526e-08 1258.93 30.6762
1.99526e-08 1584.89 32.497
1.99526e-08 1995.26 34.3782
1.99526e-08 2511.89 36.3226
1.99526e-08 3162.28 38.3319
1.99526e-08 3981.07 40.4037
1.99526e-08 5011.87 42.535
1.99526e-08 6309.57 44.7281
1.99526e-08 7943.28 46.9845
1.99526e-08 10000 49.3025
1.99526e-08 12589.3 51.6775
1.99526e-08 15848.9 54.1127
1.99526e-08 19952.6 56.6104
1.99526e-08 25118.9 59.1728
1.99526e-08 31622.8 61.795
1.99526e-08 39810.7 64.4757
1.99526e-08 50118.7 67.2181
1.99526e-08 63095.7 70.0247
1.99526e-08 79432.8 72.8974
1.99526e-08 100000 75.8347
1.99526e-08 125893 78.832
1.99526e-08 158489 81.8909
1.99526e-08 199526 85.0131
1.99526e-08 251189 88.1998
1.99526e-08 316228 91.4512
1.99526e-08 398107 94.7614
1.99526e-08 501187 98.1307
1.99526e-08 630957 101.561
1.99526e-08 794328 105.052
1.99526e-08 1e+06 108.607
1.99526e-08 1.25893e+06 112.225
1.99526e-08 1.58489e+06 115.9
1.99526e-08 1.99526e+06 119.632
1.99526e-08 2.51189e+06 123.423
1.99526e-08 3.16228e+06 127.273
1.99526e-08 3.98107e+06 131.183
1.99526e-08 5.01187e+06 135.154
1.99526e-08 6.30957e+06 139.184
1.99526e-08 7.94328e+06 143.269
1.99526e-08 1e+07 147.408
1.99526e-08 1.25893e+07 151.604
1.99526e-08 1.58489e+07 155.857
1.99526e-08 1.99526e+07 160.167
1.99526e-08 2.51189e+07 164.536
1.99526e-08 3.16228e+07 168.962
1.99526e-08 3.98107e+07 173.44
1.99526e-08 5.01187e+07 177.971
1.99526e-08 6.30957e+07 182.554
1.99526e-08 7.94328e+07 187.192
1.99526e-08 1e+08 191.885
2.51189e-08 10 6.7051
2.51189e-08 12.5893 7.18165
2.51189e-08 15.8489 7.71562
2.51189e-08 19.9526 8.3055
2.51189e-08 25.1189 8.95327
2.51189e-08 31.6228 9.65668
2.51189e-08 39.8107 10.4192
2.51189e-08 50.1187 11.2385
2.51189e-08 63.0957 12.1159
2.51189e-08 79.4328 13.0529
2.51189e-08 100 14.0463
2.51189e-08 125.893 15.0996
2.51189e-08 158.489 16.2122
2.51189e-08 199.526 17.3819
2.51189e-08 251.189 18.6118
2.51189e-08 316.228 19.9014
2.51189e-08 398.107 21.2477
2.51189e-08 501.187 22.6536
2.51189e-08 630.957 24.1203
2.51189e-08 794.328 25.6433
2.51189e-08 1000 27.2243
2.51189e-08 1258.93 28.8655
2.51189e-08 1584.89 30.5651
2.51189e-08 1995.26 32.3202
2.51189e-08 2511.89 34.1331
2.51189e-08 3162.28 36.0054
2.51189e-08 3981.07 37.9347
2.51189e-08 5011.87 39.9183
2.51189e-08 6309.57 41.9583
2.51189e-08 7943.28 44.056
2.51189e-08 10000 46.2098
2.51189e-08 12589.3 48.4155
2.51189e-08 15848.9 50.6759
2.51189e-08 19952.6 52.9932
2.51189e-08 25118.9 55.3692
2.51189e-08 31622.8 57.7995
2.51189e-08 39810.7 60.2829
2.51189e-08 50118.7 62.8223
2.51189e-08 63095.7 65.4198
2.51189e-08 79432.8 68.0772
2.51189e-08 100000 70.7932
2.51189e-08 125893 73.5636
2.51189e-08 158489 76.3898
2.51189e-08 199526 79.2731
2.51189e-08 251189 82.2147
2.51189e-08 316228 85.2147
2.51189e-08 398107 88.2678
2.51189e-08 501187 91.3742
2.51189e-08 630957 94.5352
2.51189e-08 794328 97.752
2.51189e-08 1e+06 101.025
2.51189e-08 1.25893e+06 104.355
2.51189e-08 1.58489e+06 107.737
2.51189e-08 1.99526e+06 111.17
2.51189e-08 2.51189e+06 114.656
2.51189e-08 3.16228e+06 118.195
2.51189e-08 3.98107e+06 121.788
2.51189e-08 5.01187e+06 125.436
2.51189e-08 6.30957e+06 129.136
2.51189e-08 7.94328e+06 132.885
2.51189e-08 1e+07 136.683
2.51189e-08 1.25893e+07 140.532
2.51189e-08 1.58489e+07 144.432
2.51189e-08 1.99526e+07 148.383
2.51189e-08 2.51189e+07 152.387
2.51189e-08 3.16228e+07 156.442
2.51189e-08 3.98107e+07 160.542
2.51189e-08 5.01187e+07 164.69
2.51189e-08 6.30957e+07 168.886
2.51189e-08 7.94328e+07 173.129
2.51189e-08 1e+08 177.421
3.16228e-08 10 6.33421
3.16228e-08 12.5893 6.78747
3.16228e-08 15.8489 7.29464
3.16228e-08 19.9526 7.85425
3.16228e-08 25.1189 8.46802
3.16228e-08 31.6228 9.13379
3.16228e-08 39.8107 9.85474
3.16228e-08 50.1187 10.6285
3.16228e-08 63.0957 11.4564
3.16228e-08 79.4328 12.3396
3.16228e-08 100 13.2752
3.16228e-08 125.893 14.2662
3.16228e-08 158.489 15.3122
3.16228e-08 199.526 16.411
3.16228e-08 251.189 17.5653
3.16228e-08 316.228 18.7747
3.16228e-08 398.107 20.0363
3.16228e-08 501.187 21.3528
3.16228e-08 630.957 22.7252
3.16228e-08 794.328 24.1494
3.16228e-08 1000 25.6268
3.16228e-08 1258.93 27.1593
3.16228e-08 1584.89 28.7454
3.16228e-08 1995.26 30.3823
3.16228e-08 2511.89 32.0719
3.16228e-08 3162.28 33.8158
3.16228e-08 3981.07 35.6117
3.16228e-08 5011.87 37.4572
3.16228e-08 6309.57 39.354
3.16228e-08 7943.28 41.3034
3.16228e-08 10000 43.3039
3.16228e-08 12589.3 45.3515
3.16228e-08 15848.9 47.4489
3.16228e-08 19952.6 49.5979
3.16228e-08 25118.9 51.8001
3.16228e-08 31622.8 54.0515
3.16228e-08 39810.7 56.3511
3.16228e-08 50118.7 58.7014
3.16228e-08 63095.7 61.1043
3.16228e-08 79432.8 63.5614
3.16228e-08 100000 66.0717
3.16228e-08 125893 68.6312
3.16228e-08 158489 71.2411
3.16228e-08 199526 73.9025
3.16228e-08 251189 76.6166
3.16228e-08 316228 79.3833
3.16228e-08 398107 82.1978
3.16228e-08 501187 85.0604
3.16228e-08 630957 87.9722
3.16228e-08 794328 90.934
3.16228e-08 1e+06 93.9468
3.16228e-08 1.25893e+06 97.0105
3.16228e-08 1.58489e+06 100.121
3.16228e-08 1.99526e+06 103.277
3.16228e-08 2.51189e+06 106.48
3.16228e-08 3.16228e+06 109.732
3.16228e-08 3.98107e+06 113.031
3.16228e-08 5.01187e+06 116.38
3.16228e-08 6.30957e+06 119.776
3.16228e-08 7.94328e+06 123.215
3.16228e-08 1e+07 126.699
3.16228e-08 1.25893e+07 130.227
3.16228e-08 1.58489e+07 133.801
3.16228e-08 1.99526e+07 137.421
3.16228e-08 2.51189e+07 141.088
3.16228e-08 3.16228e+07 144.8
3.16228e-08 3.98107e+07 148.554
3.16228e-08 5.01187e+07 152.349
3.16228e-08 6.30957e+07 156.187
3.16228e-08 7.94328e+07 160.068
3.16228e-08 1e+08 163.991
3.98107e-08 10 5.98415
3.98107e-08 12.5893 6.41519
3.98107e-08 15.8489 6.89681
3.98107e-08 19.9526 7.42756
